1	0	0	6868,9	10147,3	6868,9	10392,4	27937,8

2	6868,9	10392,4	12858,1	13926,3	0	0	27922,9
3	12858,1	13926,3	14490,2	0	0	0	27932,5
4	14490,2	14490,2	14490,2	0	0	0	27931,64

5	6868,9	10147,3	11507,7	11878,1	0	0	27922,9
6	11507,7	11878,1	12249,04	0	0	0	27899,7
7	12249,04	12249,04	12249,04	0	0	0	20991,44

