1	0	15245,3	24870,5	46129,1
2	24870,5	28875,6	28875,6	46128
3	28875,6	29567,75	29567,75	46094,15
4	29567,75	29567,75	29567,75	46123,67
5	15245,3	18522,7	18522,7	46123,9
6	18522,7	19618,14	19618,14	46118,54
7	19618,14	19618,14	19618,14	45954,62

