1	0	0	6838,8	10104,3	6838,8	10517,1	27812,4

2	6838,8	10517,1	11841,5	12457,15	0	0	27800,4
3	11841,5	12457,15	13073,34	0	0	0	27796,38
4	13073,34	13073,34	13073,34	0	0	0	27771,5

5	6838,8	10104,3	11460,2	11828,35	0	0	27800,4
6	11460,2	11828,35	12197,04	0	0	0	27797,56
7	12197,04	12197,04	12197,04	0	0	0	20884,8

