1	0	10046,6	9861,7	28875

2	9861,7	13527,1	13527,1	28882,9
3	13527,1	14142,75	14142,75	28865,5
4	14142,75	14142,75	14142,75	28840,91

5	10046,6	12100	12100	28869,8
6	12100	12772,44	12772,44	28874,48
7	12772,44	12772,44	12772,44	28836,6

