1	0	9999,3	9999,3	28736,4

2	9999,3	12043,7	0	28730,1
3	12043,7	12713,89	0	28736,22
4	12713,89	12713,89	0	28723,41

5	9999,3	12043,7	0	28730,1
6	12043,7	12713,89	0	28736,22
7	12713,89	12713,89	0	28723,41

